Stock Symbol,Date,Stock Price
603980,2024-09-30,4.03
603980,2024-06-30,3.74
603980,2024-03-31,3.6381
603980,2023-12-31,4.5794
603980,2023-09-30,4.4324
603980,2023-06-30,4.1872
603980,2023-03-31,4.5647
603980,2022-12-31,4.478
603980,2022-09-30,4.4684
603980,2022-06-30,5.0751
603980,2022-03-31,5.565
603980,2021-12-31,5.9111
603980,2021-09-30,6.2384
603980,2021-06-30,6.1168
603980,2021-03-31,5.8614
603980,2020-12-31,5.9071
603980,2020-09-30,6.2266
603980,2020-06-30,6.3636
603980,2020-03-31,6.1587
603980,2019-12-31,7.0666
