Stock Symbol,Date,Stock Price
688389,2024-09-30,17.03
688389,2024-06-30,16.26
688389,2024-03-31,17.83
688389,2023-12-31,22.18
688389,2023-09-30,21.11
688389,2023-06-30,23.15
688389,2023-03-31,26.39
688389,2022-12-31,17.4
688389,2022-09-30,15.42
688389,2022-06-30,17.07
688389,2022-03-31,15.21
688389,2021-12-31,22.18
688389,2021-09-30,18.78
688389,2021-06-30,29.57
688389,2021-03-31,22.38
688389,2020-12-31,20.11
688389,2020-09-30,26.42
688389,2020-06-30,31.41
688389,2020-03-31,17.59
688389,2019-12-31,15.65
