Stock Symbol,Date,Stock Price
002845,2024-09-30,13.43
002845,2024-06-30,13.22
002845,2024-03-31,14.54
002845,2023-12-31,17.65
002845,2023-09-30,16.07
002845,2023-06-30,15.86
002845,2023-03-31,16.1
002845,2022-12-31,13.55
002845,2022-09-30,11.68
002845,2022-06-30,13.97
002845,2022-03-31,15.25
002845,2021-12-31,20.74
002845,2021-09-30,21.3
002845,2021-06-30,17.98
002845,2021-03-31,17.88
002845,2020-12-31,18.87
002845,2020-09-30,21.86
002845,2020-06-30,16.0
002845,2020-03-31,15.67
002845,2019-12-31,13.72
