Stock Symbol,Date,Stock Price
000672,2024-09-30,7.97
000672,2024-06-30,6.12
000672,2024-03-31,6.82
000672,2023-12-31,7.57
000672,2023-09-30,8.71
000672,2023-06-30,8.58
000672,2023-03-31,10.67
000672,2022-12-31,9.7
000672,2022-09-30,11.24
000672,2022-06-30,14.33
000672,2022-03-31,15.73
000672,2021-12-31,14.45
000672,2021-09-30,13.63
000672,2021-06-30,12.59
000672,2021-03-31,15.11
000672,2020-12-31,13.49
000672,2020-09-30,16.66
000672,2020-06-30,16.32
000672,2020-03-31,13.12
000672,2019-12-31,12.24
