Stock Symbol,Date,Stock Price
002815,2024-09-30,9.37
002815,2024-06-30,9.38
002815,2024-03-31,8.58
002815,2023-12-31,9.36
002815,2023-09-30,11.05
002815,2023-06-30,12.16
002815,2023-03-31,12.03
002815,2022-12-31,9.44
002815,2022-09-30,9.58
002815,2022-06-30,12.21
002815,2022-03-31,11.13
002815,2021-12-31,15.62
002815,2021-09-30,11.19
002815,2021-06-30,11.57
002815,2021-03-31,10.86
002815,2020-12-31,13.1
002815,2020-09-30,15.63
002815,2020-06-30,18.35
002815,2020-03-31,14.77
002815,2019-12-31,15.44
