Stock Symbol,Date,Stock Price
603773,2024-09-30,19.42
603773,2024-06-30,20.65
603773,2024-03-31,22.29
603773,2023-12-31,25.99
603773,2023-09-30,23.98
603773,2023-06-30,24.22
603773,2023-03-31,16.31
603773,2022-12-31,14.99
603773,2022-09-30,10.29
603773,2022-06-30,12.28
603773,2022-03-31,10.69
603773,2021-12-31,12.03
603773,2021-09-30,10.61
603773,2021-06-30,11.87
603773,2021-03-31,10.57
603773,2020-12-31,12.19
603773,2020-09-30,13.63
603773,2020-06-30,14.59
603773,2020-03-31,13.78
603773,2019-12-31,15.1
