Stock Symbol,Date,Stock Price
600657,2024-09-30,4.57
600657,2024-06-30,3.05
600657,2024-03-31,3.56
600657,2023-12-31,3.59
600657,2023-09-30,4.09
600657,2023-06-30,4.23
600657,2023-03-31,4.5374
600657,2022-12-31,5.0922
600657,2022-09-30,4.7653
600657,2022-06-30,6.7498
600657,2022-03-31,7.5042
600657,2021-12-31,3.6541
600657,2021-09-30,3.4386
600657,2021-06-30,3.4092
600657,2021-03-31,3.7619
600657,2020-12-31,3.9676
600657,2020-09-30,4.3497
600657,2020-06-30,4.0362
600657,2020-03-31,3.3368
600657,2019-12-31,3.8149
