Stock Symbol,Date,Stock Price
NCT,2024-09-30,113.2
NCT,2024-06-30,95.62
NCT,2024-03-31,86.48
NCT,2023-12-31,83.91
NCT,2023-09-30,81.27
NCT,2023-06-30,80.86
NCT,2023-03-31,78.16
NCT,2022-12-31,74.32
NCT,2022-09-30,75.14
NCT,2022-06-30,76.29
NCT,2022-03-31,66.66
NCT,2021-12-31,64.39
NCT,2021-09-30,65.48
NCT,2021-06-30,54.06
NCT,2021-03-31,53.08
NCT,2020-12-31,50.08
NCT,2020-09-30,47.86
NCT,2020-06-30,41.25
NCT,2020-03-31,29.38
NCT,2019-12-31,43.51
