Stock Symbol,Date,Stock Price
300149,2024-09-30,6.94
300149,2024-06-30,3.96
300149,2024-03-31,5.52
300149,2023-12-31,7.65
300149,2023-09-30,8.69
300149,2023-06-30,7.81
300149,2023-03-31,10.35
300149,2022-12-31,10.41
300149,2022-09-30,9.56
300149,2022-06-30,11.28
300149,2022-03-31,13.55
300149,2021-12-31,13.81
300149,2021-09-30,15.54
300149,2021-06-30,19.29
300149,2021-03-31,12.14
300149,2020-12-31,14.67
300149,2020-09-30,20.95
300149,2020-06-30,18.71
300149,2020-03-31,12.14
300149,2019-12-31,13.21
