Stock Symbol,Date,Stock Price
603885,2024-09-30,13.62
603885,2024-06-30,10.9
603885,2024-03-31,11.98
603885,2023-12-31,11.83
603885,2023-09-30,14.1
603885,2023-06-30,15.21
603885,2023-03-31,17.73
603885,2022-12-31,15.95
603885,2022-09-30,14.93
603885,2022-06-30,17.74
603885,2022-03-31,13.49
603885,2021-12-31,17.5
603885,2021-09-30,14.85
603885,2021-06-30,15.04
603885,2021-03-31,14.74
603885,2020-12-31,11.14
603885,2020-09-30,10.58
603885,2020-06-30,8.92
603885,2020-03-31,9.69
603885,2019-12-31,14.54
