Stock Symbol,Date,Stock Price
600329,2024-09-30,35.5
600329,2024-06-30,31.15
600329,2024-03-31,26.83
600329,2023-12-31,32.36
600329,2023-09-30,35.03
600329,2023-06-30,43.17
600329,2023-03-31,38.02
600329,2022-12-31,27.39
600329,2022-09-30,20.81
600329,2022-06-30,23.13
600329,2022-03-31,24.5
600329,2021-12-31,28.89
600329,2021-09-30,23.61
600329,2021-06-30,25.84
600329,2021-03-31,19.33
600329,2020-12-31,15.9
600329,2020-09-30,14.8
600329,2020-06-30,15.72
600329,2020-03-31,11.42
600329,2019-12-31,12.37
