Stock Symbol,Date,Stock Price
688366,2024-09-30,74.0
688366,2024-06-30,61.35
688366,2024-03-31,68.89
688366,2023-12-31,75.74
688366,2023-09-30,79.16
688366,2023-06-30,58.64
688366,2023-03-31,70.63
688366,2022-12-31,67.91
688366,2022-09-30,46.87
688366,2022-06-30,73.04
688366,2022-03-31,66.67
688366,2021-12-31,86.93
688366,2021-09-30,130.33
688366,2021-06-30,144.2
688366,2021-03-31,76.61
688366,2020-12-31,62.11
688366,2020-09-30,79.44
688366,2020-06-30,62.35
688366,2020-03-31,48.04
688366,2019-12-31,61.61
