Stock Symbol,Date,Stock Price
MVB,2024-09-30,19.6
MVB,2024-06-30,20.8
MVB,2024-03-31,20.31
MVB,2023-12-31,19.56
MVB,2023-09-30,17.95
MVB,2023-06-30,16.91
MVB,2023-03-31,16.12
MVB,2022-12-31,16.92
MVB,2022-09-30,15.04
MVB,2022-06-30,16.3
MVB,2022-03-31,22.79
MVB,2021-12-31,21.55
MVB,2021-09-30,23.46
MVB,2021-06-30,18.23
MVB,2021-03-31,11.7
MVB,2020-12-31,9.3
MVB,2020-09-30,11.39
MVB,2020-06-30,7.83
MVB,2020-03-31,7.01
MVB,2019-12-31,3.72
