Stock Symbol,Date,Stock Price
VC2,2024-09-30,8.0
VC2,2024-06-30,8.6
VC2,2024-03-31,11.2
VC2,2023-12-31,10.6
VC2,2023-09-30,11.3
VC2,2023-06-30,13.1
VC2,2023-03-31,8.9
VC2,2022-12-31,8.2
VC2,2022-09-30,18.2
VC2,2022-06-30,23.3
VC2,2022-03-31,55.26
VC2,2021-12-31,55.09
VC2,2021-09-30,30.59
VC2,2021-06-30,15.34
VC2,2021-03-31,10.55
VC2,2020-12-31,8.28
VC2,2020-09-30,9.77
VC2,2020-06-30,9.85
VC2,2020-03-31,9.65
VC2,2019-12-31,14.33
