Stock Symbol,Date,Stock Price
002388,2024-09-30,4.71
002388,2024-06-30,3.15
002388,2024-03-31,5.07
002388,2023-12-31,6.29
002388,2023-09-30,6.25
002388,2023-06-30,7.12
002388,2023-03-31,7.29
002388,2022-12-31,6.47
002388,2022-09-30,5.87
002388,2022-06-30,5.73
002388,2022-03-31,5.21
002388,2021-12-31,5.63
002388,2021-09-30,5.1
002388,2021-06-30,5.4856
002388,2021-03-31,4.532
002388,2020-12-31,5.5544
002388,2020-09-30,6.2524
002388,2020-06-30,7.7789
002388,2020-03-31,5.8802
002388,2019-12-31,6.9748
