Stock Symbol,Date,Stock Price
002955,2024-09-30,25.09
002955,2024-06-30,22.91
002955,2024-03-31,24.94
002955,2023-12-31,31.66
002955,2023-09-30,26.06
002955,2023-06-30,21.84
002955,2023-03-31,29.58
002955,2022-12-31,21.84
002955,2022-09-30,18.06
002955,2022-06-30,20.19
002955,2022-03-31,16.96
002955,2021-12-31,20.24
002955,2021-09-30,15.43
002955,2021-06-30,17.7
002955,2021-03-31,18.81
002955,2020-12-31,20.28
002955,2020-09-30,24.51
002955,2020-06-30,28.24
002955,2020-03-31,33.47
002955,2019-12-31,32.46
