Stock Symbol,Date,Stock Price
300165,2024-09-30,3.61
300165,2024-06-30,2.12
300165,2024-03-31,4.54
300165,2023-12-31,6.67
300165,2023-09-30,5.99
300165,2023-06-30,7.12
300165,2023-03-31,5.5
300165,2022-12-31,4.82
300165,2022-09-30,4.17
300165,2022-06-30,5.18
300165,2022-03-31,6.53
300165,2021-12-31,7.96
300165,2021-09-30,4.77
300165,2021-06-30,4.84
300165,2021-03-31,4.5517
300165,2020-12-31,4.951
300165,2020-09-30,5.3902
300165,2020-06-30,5.3203
300165,2020-03-31,4.1283
300165,2019-12-31,4.7252
