Stock Symbol,Date,Stock Price
601326,2024-09-30,3.65
601326,2024-06-30,3.09
601326,2024-03-31,3.1388
601326,2023-12-31,2.7781
601326,2023-09-30,3.1583
601326,2023-06-30,3.2243
601326,2023-03-31,2.6996
601326,2022-12-31,2.6233
601326,2022-09-30,2.5374
601326,2022-06-30,2.6499
601326,2022-03-31,2.5937
601326,2021-12-31,2.6031
601326,2021-09-30,2.7248
601326,2021-06-30,2.4488
601326,2021-03-31,2.5493
601326,2020-12-31,2.5767
601326,2020-09-30,2.3574
601326,2020-06-30,2.2935
601326,2020-03-31,2.3467
601326,2019-12-31,2.8143
