Stock Symbol,Date,Stock Price
601038,2024-09-30,18.63
601038,2024-06-30,15.81
601038,2024-03-31,16.27
601038,2023-12-31,14.29
601038,2023-09-30,12.13
601038,2023-06-30,11.51
601038,2023-03-31,10.5
601038,2022-12-31,10.86
601038,2022-09-30,8.46
601038,2022-06-30,10.83
601038,2022-03-31,11.41
601038,2021-12-31,13.42
601038,2021-09-30,11.8
601038,2021-06-30,15.63
601038,2021-03-31,10.83
601038,2020-12-31,11.53
601038,2020-09-30,10.57
601038,2020-06-30,8.76
601038,2020-03-31,6.18
601038,2019-12-31,6.58
