Stock Symbol,Date,Stock Price
300036,2024-09-30,17.89
300036,2024-06-30,13.96
300036,2024-03-31,18.48
300036,2023-12-31,20.76
300036,2023-09-30,20.11
300036,2023-06-30,23.56
300036,2023-03-31,23.25
300036,2022-12-31,18.53
300036,2022-09-30,15.47
300036,2022-06-30,19.41
300036,2022-03-31,20.86
300036,2021-12-31,29.75
300036,2021-09-30,23.71
300036,2021-06-30,21.64
300036,2021-03-31,16.82
300036,2020-12-31,18.2
300036,2020-09-30,19.74
300036,2020-06-30,24.83
300036,2020-03-31,22.32
300036,2019-12-31,19.63
