Stock Symbol,Date,Stock Price
NRC,2024-09-30,2.9
NRC,2024-06-30,4.6
NRC,2024-03-31,5.1
NRC,2023-12-31,4.8
NRC,2023-09-30,5.6
NRC,2023-06-30,5.8
NRC,2023-03-31,3.8
NRC,2022-12-31,4.3
NRC,2022-09-30,13.7
NRC,2022-06-30,14.48
NRC,2022-03-31,23.33
NRC,2021-12-31,26.19
NRC,2021-09-30,17.78
NRC,2021-06-30,18.32
NRC,2021-03-31,22.4
NRC,2020-12-31,12.61
NRC,2020-09-30,11.06
NRC,2020-06-30,9.03
NRC,2020-03-31,5.64
NRC,2019-12-31,7.38
