Stock Symbol,Date,Stock Price
600103,2024-09-30,2.12
600103,2024-06-30,1.71
600103,2024-03-31,2.1023
600103,2023-12-31,2.3701
600103,2023-09-30,2.5188
600103,2023-06-30,3.0803
600103,2023-03-31,2.4955
600103,2022-12-31,2.1933
600103,2022-09-30,2.1835
600103,2022-06-30,2.4467
600103,2022-03-31,2.5929
600103,2021-12-31,2.7489
600103,2021-09-30,2.7489
600103,2021-06-30,2.4175
600103,2021-03-31,2.1348
600103,2020-12-31,1.8424
600103,2020-09-30,1.9398
600103,2020-06-30,1.8618
600103,2020-03-31,1.9691
600103,2019-12-31,2.0178
