Stock Symbol,Date,Stock Price
603398,2024-09-30,18.26
603398,2024-06-30,15.61
603398,2024-03-31,20.18
603398,2023-12-31,17.91
603398,2023-09-30,19.68
603398,2023-06-30,24.59
603398,2023-03-31,26.78
603398,2022-12-31,28.16
603398,2022-09-30,35.52
603398,2022-06-30,28.08
603398,2022-03-31,22.33
603398,2021-12-31,19.78
603398,2021-09-30,9.75
603398,2021-06-30,9.1
603398,2021-03-31,8.84
603398,2020-12-31,10.34
603398,2020-09-30,9.31
603398,2020-06-30,8.77
603398,2020-03-31,8.13
603398,2019-12-31,10.1
