Stock Symbol,Date,Stock Price
603859,2024-09-30,18.49
603859,2024-06-30,21.02
603859,2024-03-31,27.62
603859,2023-12-31,25.38
603859,2023-09-30,28.67
603859,2023-06-30,34.4
603859,2023-03-31,32.16
603859,2022-12-31,17.58
603859,2022-09-30,15.31
603859,2022-06-30,20.43
603859,2022-03-31,21.52
603859,2021-12-31,26.6
603859,2021-09-30,23.79
603859,2021-06-30,24.31
603859,2021-03-31,21.56
603859,2020-12-31,23.69
603859,2020-09-30,24.56
603859,2020-06-30,22.9
603859,2020-03-31,18.48
603859,2019-12-31,18.47
