Stock Symbol,Date,Stock Price
002853,2024-09-30,8.45
002853,2024-06-30,7.26
002853,2024-03-31,9.91
002853,2023-12-31,12.59
002853,2023-09-30,16.12
002853,2023-06-30,16.9
002853,2023-03-31,18.31
002853,2022-12-31,19.03
002853,2022-09-30,15.0
002853,2022-06-30,11.67
002853,2022-03-31,12.6
002853,2021-12-31,16.93
002853,2021-09-30,15.0
002853,2021-06-30,20.88
002853,2021-03-31,25.39
002853,2020-12-31,23.62
002853,2020-09-30,20.12
002853,2020-06-30,21.89
002853,2020-03-31,16.29
002853,2019-12-31,17.42
