Stock Symbol,Date,Stock Price
603809,2024-09-30,8.75
603809,2024-06-30,8.08
603809,2024-03-31,9.59
603809,2023-12-31,11.57
603809,2023-09-30,9.97
603809,2023-06-30,10.97
603809,2023-03-31,11.26
603809,2022-12-31,10.26
603809,2022-09-30,9.59
603809,2022-06-30,12.67
603809,2022-03-31,11.62
603809,2021-12-31,15.08
603809,2021-09-30,11.75
603809,2021-06-30,9.69
603809,2021-03-31,10.29
603809,2020-12-31,10.72
603809,2020-09-30,13.09
603809,2020-06-30,6.88
603809,2020-03-31,5.59
603809,2019-12-31,4.89
