Stock Symbol,Date,Stock Price
300452,2024-09-30,13.12
300452,2024-06-30,11.36
300452,2024-03-31,12.44
300452,2023-12-31,13.97
300452,2023-09-30,14.88
300452,2023-06-30,17.11
300452,2023-03-31,18.25
300452,2022-12-31,16.94
300452,2022-09-30,12.73
300452,2022-06-30,12.52
300452,2022-03-31,14.84
300452,2021-12-31,15.93
300452,2021-09-30,9.95
300452,2021-06-30,10.85
300452,2021-03-31,11.74
300452,2020-12-31,12.4
300452,2020-09-30,18.01
300452,2020-06-30,18.79
300452,2020-03-31,9.32
300452,2019-12-31,8.35
