Stock Symbol,Date,Stock Price
300809,2024-09-30,23.09
300809,2024-06-30,20.24
300809,2024-03-31,24.42
300809,2023-12-31,29.09
300809,2023-09-30,29.92
300809,2023-06-30,22.23
300809,2023-03-31,22.34
300809,2022-12-31,18.43
300809,2022-09-30,18.35
300809,2022-06-30,23.46
300809,2022-03-31,23.64
300809,2021-12-31,27.52
300809,2021-09-30,26.02
300809,2021-06-30,12.44
300809,2021-03-31,9.45
300809,2020-12-31,10.7
300809,2020-09-30,12.02
300809,2020-06-30,12.02
300809,2020-03-31,13.17
300809,2019-12-31,16.29
