Stock Symbol,Date,Stock Price
002948,2024-09-30,3.78
002948,2024-06-30,3.37
002948,2024-03-31,3.0811
002948,2023-12-31,2.9094
002948,2023-09-30,3.3195
002948,2023-06-30,2.9857
002948,2023-03-31,2.9752
002948,2022-12-31,3.0478
002948,2022-09-30,3.075
002948,2022-06-30,3.2836
002948,2022-03-31,3.4428
002948,2021-12-31,3.7194
002948,2021-09-30,3.848
002948,2021-06-30,3.9926
002948,2021-03-31,3.9571
002948,2020-12-31,4.6011
002948,2020-09-30,3.9415
002948,2020-06-30,3.8031
002948,2020-03-31,3.736
002948,2019-12-31,4.4295
