Stock Symbol,Date,Stock Price
002972,2024-09-30,10.7
002972,2024-06-30,9.02
002972,2024-03-31,9.12
002972,2023-12-31,12.35
002972,2023-09-30,11.31
002972,2023-06-30,12.08
002972,2023-03-31,11.76
002972,2022-12-31,10.62
002972,2022-09-30,9.88
002972,2022-06-30,11.2
002972,2022-03-31,10.9
002972,2021-12-31,12.21
002972,2021-09-30,11.18
002972,2021-06-30,10.59
002972,2021-03-31,10.71
002972,2020-12-31,10.98
002972,2020-09-30,14.01
002972,2020-06-30,14.92
002972,2020-03-31,15.51
002972,2019-12-31,12.45
