Stock Symbol,Date,Stock Price
603987,2024-09-30,7.32
603987,2024-06-30,6.11
603987,2024-03-31,7.24
603987,2023-12-31,9.31
603987,2023-09-30,10.35
603987,2023-06-30,12.61
603987,2023-03-31,14.95
603987,2022-12-31,13.22
603987,2022-09-30,14.65
603987,2022-06-30,19.12
603987,2022-03-31,18.32
603987,2021-12-31,20.62
603987,2021-09-30,20.87
603987,2021-06-30,24.67
603987,2021-03-31,19.41
603987,2020-12-31,14.89
603987,2020-09-30,15.99
603987,2020-06-30,16.42
603987,2020-03-31,10.27
603987,2019-12-31,7.62
