Stock Symbol,Date,Stock Price
300224,2024-09-30,10.78
300224,2024-06-30,9.26
300224,2024-03-31,10.99
300224,2023-12-31,11.49
300224,2023-09-30,11.49
300224,2023-06-30,12.61
300224,2023-03-31,12.02
300224,2022-12-31,12.09
300224,2022-09-30,11.91
300224,2022-06-30,14.76
300224,2022-03-31,12.75
300224,2021-12-31,16.48
300224,2021-09-30,11.04
300224,2021-06-30,10.49
300224,2021-03-31,11.35
300224,2020-12-31,11.86
300224,2020-09-30,8.8
300224,2020-06-30,8.2
300224,2020-03-31,7.94
300224,2019-12-31,8.82
