Stock Symbol,Date,Stock Price
300113,2024-09-30,13.91
300113,2024-06-30,10.24
300113,2024-03-31,11.83
300113,2023-12-31,13.89
300113,2023-09-30,13.35
300113,2023-06-30,17.08
300113,2023-03-31,15.3
300113,2022-12-31,10.3
300113,2022-09-30,9.78
300113,2022-06-30,14.31
300113,2022-03-31,12.79
300113,2021-12-31,16.03
300113,2021-09-30,12.08
300113,2021-06-30,12.72
300113,2021-03-31,12.47
300113,2020-12-31,16.75
300113,2020-09-30,17.33
300113,2020-06-30,24.86
300113,2020-03-31,20.83
300113,2019-12-31,24.89
