Stock Symbol,Date,Stock Price
300790,2024-09-30,16.1
300790,2024-06-30,13.41
300790,2024-03-31,11.97
300790,2023-12-31,16.16
300790,2023-09-30,14.14
300790,2023-06-30,15.13
300790,2023-03-31,17.13
300790,2022-12-31,14.8
300790,2022-09-30,15.6
300790,2022-06-30,18.99
300790,2022-03-31,19.44
300790,2021-12-31,29.56
300790,2021-09-30,23.52
300790,2021-06-30,22.2
300790,2021-03-31,12.5
300790,2020-12-31,11.78
300790,2020-09-30,13.19
300790,2020-06-30,15.1
300790,2020-03-31,12.53
300790,2019-12-31,15.3
