Stock Symbol,Date,Stock Price
002594,2024-09-30,307.31
002594,2024-06-30,247.21
002594,2024-03-31,200.59
002594,2023-12-31,195.59
002594,2023-09-30,233.82
002594,2023-06-30,254.02
002594,2023-03-31,251.81
002594,2022-12-31,252.74
002594,2022-09-30,247.86
002594,2022-06-30,327.89
002594,2022-03-31,225.94
002594,2021-12-31,263.62
002594,2021-09-30,245.32
002594,2021-06-30,246.67
002594,2021-03-31,161.67
002594,2020-12-31,190.95
002594,2020-09-30,114.18
002594,2020-06-30,70.52
002594,2020-03-31,58.89
002594,2019-12-31,46.81
