Stock Symbol,Date,Stock Price
603379,2024-09-30,35.4
603379,2024-06-30,39.14
603379,2024-03-31,43.11
603379,2023-12-31,33.8
603379,2023-09-30,28.54
603379,2023-06-30,23.37
603379,2023-03-31,33.05
603379,2022-12-31,28.02
603379,2022-09-30,22.34
603379,2022-06-30,21.9
603379,2022-03-31,20.38
603379,2021-12-31,22.23
603379,2021-09-30,26.61
603379,2021-06-30,18.26
603379,2021-03-31,16.61
603379,2020-12-31,18.52
603379,2020-09-30,18.78
603379,2020-06-30,20.82
603379,2020-03-31,20.27
603379,2019-12-31,25.49
