Stock Symbol,Date,Stock Price
002864,2024-09-30,27.82
002864,2024-06-30,25.83
002864,2024-03-31,28.78
002864,2023-12-31,38.13
002864,2023-09-30,39.64
002864,2023-06-30,41.78
002864,2023-03-31,38.14
002864,2022-12-31,38.27
002864,2022-09-30,30.23
002864,2022-06-30,40.5
002864,2022-03-31,60.89
002864,2021-12-31,30.75
002864,2021-09-30,21.99
002864,2021-06-30,23.87
002864,2021-03-31,22.6
002864,2020-12-31,24.5
002864,2020-09-30,24.92
002864,2020-06-30,28.85
002864,2020-03-31,25.59
002864,2019-12-31,26.66
