Stock Symbol,Date,Stock Price
603129,2024-09-30,163.88
603129,2024-06-30,142.34
603129,2024-03-31,118.22
603129,2023-12-31,100.8
603129,2023-09-30,138.23
603129,2023-06-30,159.63
603129,2023-03-31,123.01
603129,2022-12-31,109.79
603129,2022-09-30,131.24
603129,2022-06-30,110.96
603129,2022-03-31,98.18
603129,2021-12-31,167.58
603129,2021-09-30,139.56
603129,2021-06-30,120.2
603129,2021-03-31,122.04
603129,2020-12-31,167.65
603129,2020-09-30,127.14
603129,2020-06-30,65.65
603129,2020-03-31,29.61
603129,2019-12-31,40.46
