Stock Symbol,Date,Stock Price
601318,2024-09-30,56.16
601318,2024-06-30,39.25
601318,2024-03-31,38.73
601318,2023-12-31,38.25
601318,2023-09-30,44.91
601318,2023-06-30,43.15
601318,2023-03-31,41.12
601318,2022-12-31,42.38
601318,2022-09-30,36.66
601318,2022-06-30,41.17
601318,2022-03-31,41.35
601318,2021-12-31,43.03
601318,2021-09-30,40.61
601318,2021-06-30,53.98
601318,2021-03-31,64.86
601318,2020-12-31,71.69
601318,2020-09-30,62.85
601318,2020-06-30,58.26
601318,2020-03-31,55.44
601318,2019-12-31,68.49
