Stock Symbol,Date,Stock Price
603607,2024-09-30,16.9
603607,2024-06-30,12.36
603607,2024-03-31,15.51
603607,2023-12-31,17.81
603607,2023-09-30,16.2
603607,2023-06-30,13.91
603607,2023-03-31,13.6
603607,2022-12-31,12.01
603607,2022-09-30,11.8
603607,2022-06-30,12.05
603607,2022-03-31,12.59
603607,2021-12-31,14.54
603607,2021-09-30,13.23
603607,2021-06-30,13.05
603607,2021-03-31,13.75
603607,2020-12-31,13.08
603607,2020-09-30,12.5
603607,2020-06-30,13.74
603607,2020-03-31,11.13
603607,2019-12-31,13.62
