Stock Symbol,Date,Stock Price
688058,2024-09-30,23.62
688058,2024-06-30,20.83
688058,2024-03-31,26.69
688058,2023-12-31,33.33
688058,2023-09-30,36.07
688058,2023-06-30,40.23
688058,2023-03-31,41.26
688058,2022-12-31,28.84
688058,2022-09-30,25.52
688058,2022-06-30,38.34
688058,2022-03-31,46.58
688058,2021-12-31,40.41
688058,2021-09-30,39.7
688058,2021-06-30,46.08
688058,2021-03-31,34.36
688058,2020-12-31,43.23
688058,2020-09-30,59.71
688058,2020-06-30,69.64
688058,2020-03-31,61.09
688058,2019-12-31,48.46
