Stock Symbol,Date,Stock Price
300571,2024-09-30,25.89
300571,2024-06-30,20.94
300571,2024-03-31,27.88
300571,2023-12-31,35.33
300571,2023-09-30,35.14
300571,2023-06-30,34.96
300571,2023-03-31,44.19
300571,2022-12-31,28.0
300571,2022-09-30,28.3
300571,2022-06-30,41.19
300571,2022-03-31,46.19
300571,2021-12-31,58.4
300571,2021-09-30,37.82
300571,2021-06-30,35.11
300571,2021-03-31,31.63
300571,2020-12-31,37.87
300571,2020-09-30,40.98
300571,2020-06-30,45.55
300571,2020-03-31,48.6
300571,2019-12-31,54.14
