Stock Symbol,Date,Stock Price
688168,2024-09-30,34.34
688168,2024-06-30,26.84
688168,2024-03-31,28.97
688168,2023-12-31,36.08
688168,2023-09-30,31.9
688168,2023-06-30,35.52
688168,2023-03-31,44.84
688168,2022-12-31,31.92
688168,2022-09-30,30.35
688168,2022-06-30,35.82
688168,2022-03-31,36.76
688168,2021-12-31,43.99
688168,2021-09-30,34.27
688168,2021-06-30,39.54
688168,2021-03-31,33.26
688168,2020-12-31,42.19
688168,2020-09-30,59.24
688168,2020-06-30,68.74
688168,2020-03-31,61.75
688168,2019-12-31,72.26
