Stock Symbol,Date,Stock Price
603466,2024-09-30,8.59
603466,2024-06-30,8.54
603466,2024-03-31,12.25
603466,2023-12-31,14.05
603466,2023-09-30,11.51
603466,2023-06-30,13.58
603466,2023-03-31,16.53
603466,2022-12-31,13.19
603466,2022-09-30,9.69
603466,2022-06-30,12.69
603466,2022-03-31,14.98
603466,2021-12-31,17.95
603466,2021-09-30,9.92
603466,2021-06-30,10.79
603466,2021-03-31,8.71
603466,2020-12-31,10.32
603466,2020-09-30,8.35
603466,2020-06-30,8.7
603466,2020-03-31,6.17
603466,2019-12-31,6.62
