Stock Symbol,Date,Stock Price
603867,2024-09-30,23.75
603867,2024-06-30,23.33
603867,2024-03-31,26.52
603867,2023-12-31,32.26
603867,2023-09-30,30.74
603867,2023-06-30,39.78
603867,2023-03-31,34.59
603867,2022-12-31,31.3
603867,2022-09-30,24.61
603867,2022-06-30,24.9
603867,2022-03-31,22.76
603867,2021-12-31,27.01
603867,2021-09-30,23.12
603867,2021-06-30,18.4
603867,2021-03-31,16.63
603867,2020-12-31,16.77
603867,2020-09-30,19.17
603867,2020-06-30,16.4
603867,2020-03-31,22.92
603867,2019-12-31,17.05
