Stock Symbol,Date,Stock Price
DRC,2024-09-30,31.07
DRC,2024-06-30,33.47
DRC,2024-03-31,32.28
DRC,2023-12-31,25.53
DRC,2023-09-30,21.7
DRC,2023-06-30,20.76
DRC,2023-03-31,19.5
DRC,2022-12-31,17.91
DRC,2022-09-30,24.52
DRC,2022-06-30,23.65
DRC,2022-03-31,29.65
DRC,2021-12-31,27.27
DRC,2021-09-30,26.5
DRC,2021-06-30,24.9
DRC,2021-03-31,22.88
DRC,2020-12-31,18.24
DRC,2020-09-30,16.25
DRC,2020-06-30,13.08
DRC,2020-03-31,10.69
DRC,2019-12-31,17.12
