Stock Symbol,Date,Stock Price
688333,2024-09-30,52.21
688333,2024-06-30,48.45
688333,2024-03-31,57.04
688333,2023-12-31,82.58
688333,2023-09-30,84.08
688333,2023-06-30,75.34
688333,2023-03-31,74.43
688333,2022-12-31,72.59
688333,2022-09-30,70.08
688333,2022-06-30,66.37
688333,2022-03-31,56.3
688333,2021-12-31,77.37
688333,2021-09-30,76.07
688333,2021-06-30,67.85
688333,2021-03-31,45.33
688333,2020-12-31,55.17
688333,2020-09-30,37.72
688333,2020-06-30,18.87
688333,2020-03-31,17.14
688333,2019-12-31,20.01
