Stock Symbol,Date,Stock Price
688021,2024-09-30,10.1
688021,2024-06-30,9.2
688021,2024-03-31,12.91
688021,2023-12-31,20.85
688021,2023-09-30,25.1
688021,2023-06-30,25.92
688021,2023-03-31,28.28
688021,2022-12-31,25.01
688021,2022-09-30,20.3
688021,2022-06-30,33.15
688021,2022-03-31,32.18
688021,2021-12-31,52.43
688021,2021-09-30,44.89
688021,2021-06-30,44.32
688021,2021-03-31,55.62
688021,2020-12-31,60.24
688021,2020-09-30,57.07
688021,2020-06-30,72.6
688021,2020-03-31,30.85
688021,2019-12-31,35.57
