Stock Symbol,Date,Stock Price
002967,2024-09-30,14.83
002967,2024-06-30,11.61
002967,2024-03-31,14.98
002967,2023-12-31,14.61
002967,2023-09-30,14.51
002967,2023-06-30,19.56
002967,2023-03-31,19.55
002967,2022-12-31,16.22
002967,2022-09-30,19.13
002967,2022-06-30,18.3
002967,2022-03-31,17.7
002967,2021-12-31,25.92
002967,2021-09-30,28.63
002967,2021-06-30,41.93
002967,2021-03-31,32.84
002967,2020-12-31,35.09
002967,2020-09-30,29.75
002967,2020-06-30,25.94
002967,2020-03-31,20.95
002967,2019-12-31,18.89
