Stock Symbol,Date,Stock Price
300143,2024-09-30,9.56
300143,2024-06-30,7.53
300143,2024-03-31,8.45
300143,2023-12-31,10.63
300143,2023-09-30,10.07
300143,2023-06-30,11.34
300143,2023-03-31,10.94
300143,2022-12-31,10.17
300143,2022-09-30,9.72
300143,2022-06-30,11.35
300143,2022-03-31,10.9
300143,2021-12-31,14.12
300143,2021-09-30,14.27
300143,2021-06-30,25.76
300143,2021-03-31,19.18
300143,2020-12-31,19.8
300143,2020-09-30,26.72
300143,2020-06-30,16.65
300143,2020-03-31,9.94
300143,2019-12-31,9.4
