Stock Symbol,Date,Stock Price
601778,2024-09-30,2.93
601778,2024-06-30,2.28
601778,2024-03-31,3.1567
601778,2023-12-31,3.4854
601778,2023-09-30,3.7044
601778,2023-06-30,4.9125
601778,2023-03-31,4.8826
601778,2022-12-31,5.4694
601778,2022-09-30,4.465
601778,2022-06-30,5.3586
601778,2022-03-31,5.8547
601778,2021-12-31,8.4645
601778,2021-09-30,8.4283
601778,2021-06-30,5.4076
601778,2021-03-31,6.6258
601778,2020-12-31,7.1903
601778,2020-09-30,6.4871
601778,2020-06-30,7.7557
601778,2020-03-31,
601778,2019-12-31,
