Stock Symbol,Date,Stock Price
OGC,2024-09-30,4.2
OGC,2024-06-30,6.01
OGC,2024-03-31,6.6
OGC,2023-12-31,7.05
OGC,2023-09-30,6.11
OGC,2023-06-30,8.36
OGC,2023-03-31,8.12
OGC,2022-12-31,8.4
OGC,2022-09-30,14.5
OGC,2022-06-30,12.05
OGC,2022-03-31,19.3
OGC,2021-12-31,11.4
OGC,2021-09-30,6.28
OGC,2021-06-30,6.15
OGC,2021-03-31,7.16
OGC,2020-12-31,8.0
OGC,2020-09-30,6.27
OGC,2020-06-30,3.3
OGC,2020-03-31,2.24
OGC,2019-12-31,3.49
