Stock Symbol,Date,Stock Price
601877,2024-09-30,22.74
601877,2024-06-30,19.06
601877,2024-03-31,19.63
601877,2023-12-31,20.91
601877,2023-09-30,22.64
601877,2023-06-30,26.5
601877,2023-03-31,26.8
601877,2022-12-31,26.55
601877,2022-09-30,25.66
601877,2022-06-30,33.95
601877,2022-03-31,37.56
601877,2021-12-31,51.13
601877,2021-09-30,53.71
601877,2021-06-30,31.16
601877,2021-03-31,33.89
601877,2020-12-31,36.56
601877,2020-09-30,28.26
601877,2020-06-30,24.6
601877,2020-03-31,21.66
601877,2019-12-31,24.54
