Stock Symbol,Date,Stock Price
300226,2024-09-30,23.82
300226,2024-06-30,16.94
300226,2024-03-31,22.5
300226,2023-12-31,28.37
300226,2023-09-30,29.67
300226,2023-06-30,32.26
300226,2023-03-31,33.85
300226,2022-12-31,22.94
300226,2022-09-30,14.26
300226,2022-06-30,18.75
300226,2022-03-31,19.98
300226,2021-12-31,23.93
300226,2021-09-30,32.93
300226,2021-06-30,35.05
300226,2021-03-31,36.42
300226,2020-12-31,38.53
300226,2020-09-30,38.44
300226,2020-06-30,46.21
300226,2020-03-31,33.29
300226,2019-12-31,38.03
