Stock Symbol,Date,Stock Price
600512,2024-09-30,2.32
600512,2024-06-30,1.89
600512,2024-03-31,2.1572
600512,2023-12-31,2.454
600512,2023-09-30,2.5926
600512,2023-06-30,2.6519
600512,2023-03-31,2.6618
600512,2022-12-31,2.5332
600512,2022-09-30,2.7212
600512,2022-06-30,3.0577
600512,2022-03-31,4.0016
600512,2021-12-31,3.2052
600512,2021-09-30,3.1757
600512,2021-06-30,2.9889
600512,2021-03-31,2.7188
600512,2020-12-31,2.8639
600512,2020-09-30,2.8155
600512,2020-06-30,2.6414
600512,2020-03-31,3.1409
600512,2019-12-31,2.6908
