Stock Symbol,Date,Stock Price
603200,2024-09-30,21.42
603200,2024-06-30,20.78
603200,2024-03-31,22.2
603200,2023-12-31,21.22
603200,2023-09-30,17.81
603200,2023-06-30,20.76
603200,2023-03-31,22.6
603200,2022-12-31,16.45
603200,2022-09-30,17.53
603200,2022-06-30,14.05
603200,2022-03-31,15.26
603200,2021-12-31,16.4
603200,2021-09-30,16.47
603200,2021-06-30,12.49
603200,2021-03-31,15.21
603200,2020-12-31,14.33
603200,2020-09-30,17.75
603200,2020-06-30,23.27
603200,2020-03-31,27.1
603200,2019-12-31,10.95
