Stock Symbol,Date,Stock Price
002489,2024-09-30,3.24
002489,2024-06-30,2.37
002489,2024-03-31,2.6402
002489,2023-12-31,3.0288
002489,2023-09-30,3.3675
002489,2023-06-30,4.0351
002489,2023-03-31,3.4691
002489,2022-12-31,3.6277
002489,2022-09-30,3.8458
002489,2022-06-30,3.6079
002489,2022-03-31,3.5362
002489,2021-12-31,3.5067
002489,2021-09-30,3.6737
002489,2021-06-30,3.4478
002489,2021-03-31,3.3348
002489,2020-12-31,3.655
002489,2020-09-30,4.0601
002489,2020-06-30,3.7398
002489,2020-03-31,3.1865
002489,2019-12-31,3.8256
