Stock Symbol,Date,Stock Price
601518,2024-09-30,2.74
601518,2024-06-30,2.3525
601518,2024-03-31,2.3236
601518,2023-12-31,2.4586
601518,2023-09-30,2.5646
601518,2023-06-30,2.2947
601518,2023-03-31,2.0178
601518,2022-12-31,2.004
601518,2022-09-30,1.7837
601518,2022-06-30,1.8388
601518,2022-03-31,1.8765
601518,2021-12-31,1.8424
601518,2021-09-30,1.781
601518,2021-06-30,1.5558
601518,2021-03-31,1.5353
601518,2020-12-31,1.5626
601518,2020-09-30,1.5967
601518,2020-06-30,1.549
601518,2020-03-31,1.5763
601518,2019-12-31,1.8014
