Stock Symbol,Date,Stock Price
600104,2024-09-30,14.63
600104,2024-06-30,13.48
600104,2024-03-31,14.66
600104,2023-12-31,13.16
600104,2023-09-30,14.39
600104,2023-06-30,13.46
600104,2023-03-31,13.64
600104,2022-12-31,13.69
600104,2022-09-30,13.58
600104,2022-06-30,16.24
600104,2022-03-31,15.5
600104,2021-12-31,18.81
600104,2021-09-30,17.4
600104,2021-06-30,19.38
600104,2021-03-31,17.35
600104,2020-12-31,21.56
600104,2020-09-30,16.88
600104,2020-06-30,14.99
600104,2020-03-31,17.2
600104,2019-12-31,20.01
