Stock Symbol,Date,Stock Price
601218,2024-09-30,3.2196
601218,2024-06-30,2.7811
601218,2024-03-31,3.0834
601218,2023-12-31,3.8664
601218,2023-09-30,3.5764
601218,2023-06-30,3.6054
601218,2023-03-31,3.8264
601218,2022-12-31,3.7977
601218,2022-09-30,3.9604
601218,2022-06-30,4.8022
601218,2022-03-31,5.122
601218,2021-12-31,5.207
601218,2021-09-30,4.1108
601218,2021-06-30,3.3264
601218,2021-03-31,4.1959
601218,2020-12-31,3.4885
601218,2020-09-30,3.3976
601218,2020-06-30,2.5164
601218,2020-03-31,2.4955
601218,2019-12-31,2.5678
