Stock Symbol,Date,Stock Price
600683,2024-09-30,5.06
600683,2024-06-30,3.73
600683,2024-03-31,5.22
600683,2023-12-31,4.78
600683,2023-09-30,6.05
600683,2023-06-30,6.06
600683,2023-03-31,4.49
600683,2022-12-31,4.61
600683,2022-09-30,4.95
600683,2022-06-30,4.61
600683,2022-03-31,5.9674
600683,2021-12-31,5.1983
600683,2021-09-30,6.1621
600683,2021-06-30,3.6408
600683,2021-03-31,4.0801
600683,2020-12-31,3.6767
600683,2020-09-30,3.8509
600683,2020-06-30,3.5666
600683,2020-03-31,3.4108
600683,2019-12-31,4.1534
