Stock Symbol,Date,Stock Price
600388,2024-09-30,12.71
600388,2024-06-30,11.61
600388,2024-03-31,12.52
600388,2023-12-31,12.58
600388,2023-09-30,15.11
600388,2023-06-30,17.67
600388,2023-03-31,17.11
600388,2022-12-31,14.25
600388,2022-09-30,10.91
600388,2022-06-30,12.39
600388,2022-03-31,10.11
600388,2021-12-31,8.21
600388,2021-09-30,8.19
600388,2021-06-30,7.94
600388,2021-03-31,8.99
600388,2020-12-31,8.28
600388,2020-09-30,8.85
600388,2020-06-30,8.04
600388,2020-03-31,8.27
600388,2019-12-31,8.9
