Stock Symbol,Date,Stock Price
600976,2024-09-30,51.59
600976,2024-06-30,50.5
600976,2024-03-31,56.54
600976,2023-12-31,63.86
600976,2023-09-30,64.87
600976,2023-06-30,75.45
600976,2023-03-31,73.71
600976,2022-12-31,47.9
600976,2022-09-30,37.42
600976,2022-06-30,49.31
600976,2022-03-31,57.99
600976,2021-12-31,74.64
600976,2021-09-30,39.57
600976,2021-06-30,54.87
600976,2021-03-31,24.71
600976,2020-12-31,23.81
600976,2020-09-30,23.65
600976,2020-06-30,16.66
600976,2020-03-31,14.42
600976,2019-12-31,16.48
