Stock Symbol,Date,Stock Price
600490,2024-09-30,3.28
600490,2024-06-30,2.6
600490,2024-03-31,2.85
600490,2023-12-31,2.99
600490,2023-09-30,3.17
600490,2023-06-30,3.68
600490,2023-03-31,3.39
600490,2022-12-31,3.0
600490,2022-09-30,3.14
600490,2022-06-30,3.85
600490,2022-03-31,4.35
600490,2021-12-31,4.87
600490,2021-09-30,4.99
600490,2021-06-30,3.8119
600490,2021-03-31,3.703
600490,2020-12-31,4.5743
600490,2020-09-30,3.6238
600490,2020-06-30,3.1188
600490,2020-03-31,3.4951
600490,2019-12-31,4.604
